id,Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Temperature_C,Humidity,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Water_Source,Field_Area_hectare,Mulching_Used,Previous_Irrigation_mm,Region,Irrigation_Need
164687,Clay,6.94,39.2,0.77,1.33,28.14,63.19,1705.23,5.19,16.09,Wheat,Harvest,Kharif,Drip,Rainwater,6.66,Yes,16.07,Central,Low
441787,Silt,6.52,52.86,0.59,1.5,30.74,87.36,2311.43,10.04,12.59,Cotton,Flowering,Kharif,Sprinkler,Rainwater,9.46,Yes,108.45,Central,Medium
273406,Clay,7.45,32.12,0.52,0.47,15.04,58.53,926.37,9.39,0.9,Wheat,Harvest,Kharif,Rainfed,River,9.66,Yes,9.39,South,Low
303865,Clay,7.84,24.72,0.9,0.97,14.12,68.7,573.72,6.54,2.48,Wheat,Sowing,Rabi,Sprinkler,Groundwater,0.48,No,27.97,West,Low
328506,Clay,5.02,17.99,0.77,2.79,23.58,72.18,1371.21,8.53,12.67,Maize,Vegetative,Zaid,Sprinkler,River,3.0,No,12.02,East,Medium
334219,Loamy,5.47,24.98,0.83,1.4,40.69,85.95,962.65,9.78,13.34,Maize,Vegetative,Kharif,Sprinkler,Groundwater,2.84,Yes,81.92,West,Medium
115439,Clay,5.78,50.53,0.64,0.95,14.03,47.75,1842.01,5.76,8.77,Potato,Harvest,Rabi,Drip,Rainwater,9.1,Yes,99.68,South,Low
199042,Silt,5.21,55.26,1.53,1.1,27.01,31.71,2117.48,8.4,2.84,Maize,Sowing,Zaid,Rainfed,Rainwater,5.71,Yes,101.85,East,Low
204452,Loamy,7.2,45.26,0.7,1.52,38.15,82.14,1117.14,10.47,2.63,Sugarcane,Flowering,Kharif,Sprinkler,Groundwater,13.51,Yes,16.0,North,Low
567967,Sandy,5.23,45.33,0.88,1.12,34.14,35.66,2340.39,6.24,4.62,Potato,Flowering,Kharif,Canal,River,14.99,No,43.2,East,Medium
440187,Silt,6.45,27.3,0.35,2.41,28.39,47.32,2045.27,4.01,6.05,Maize,Sowing,Kharif,Rainfed,River,5.55,No,27.93,North,Low
80306,Sandy,5.1,52.38,1.37,3.09,40.64,84.61,526.7,4.46,2.9,Potato,Sowing,Rabi,Sprinkler,Groundwater,14.78,Yes,53.61,North,Low
464650,Loamy,8.12,41.58,0.99,1.21,30.14,61.42,910.63,7.82,3.34,Sugarcane,Harvest,Zaid,Sprinkler,Groundwater,9.09,No,90.79,South,Low
479399,Silt,5.21,35.1,0.45,1.15,30.3,29.42,2365.71,7.03,1.17,Potato,Sowing,Rabi,Drip,River,1.32,Yes,113.73,South,Low
505164,Sandy,5.95,27.67,0.57,3.38,21.88,75.31,310.2,10.24,8.16,Sugarcane,Harvest,Kharif,Rainfed,Rainwater,14.47,Yes,73.33,South,Low
428222,Clay,7.66,10.53,0.8,0.45,38.95,66.62,12.5,6.48,5.18,Maize,Flowering,Kharif,Canal,Reservoir,10.0,Yes,36.73,West,Medium
525284,Loamy,6.29,31.97,0.58,1.67,34.77,72.91,1331.92,10.26,10.01,Cotton,Vegetative,Rabi,Drip,Reservoir,9.32,Yes,118.68,Central,Medium
216639,Loamy,7.71,37.38,0.49,0.69,38.16,72.39,814.1,5.58,19.81,Cotton,Flowering,Kharif,Rainfed,Reservoir,3.31,No,70.3,Central,Medium
548992,Loamy,7.59,45.77,1.33,1.21,33.49,44.78,2337.92,9.83,15.87,Wheat,Harvest,Kharif,Canal,Reservoir,8.06,Yes,56.44,North,Low
372871,Clay,5.5,44.23,0.33,2.16,22.75,72.22,2080.21,8.47,19.83,Maize,Harvest,Kharif,Drip,Groundwater,3.92,No,107.1,South,Low
413350,Sandy,6.51,55.31,1.08,1.51,19.45,92.57,609.63,5.73,9.29,Sugarcane,Vegetative,Rabi,Sprinkler,Rainwater,10.03,Yes,92.64,Central,Low
467333,Sandy,5.19,23.94,1.51,0.49,32.03,91.23,1239.23,6.97,17.84,Maize,Sowing,Rabi,Rainfed,Rainwater,8.16,No,90.47,South,Medium
386062,Sandy,6.17,33.43,1.15,2.34,18.2,53.97,547.78,7.88,16.13,Maize,Flowering,Rabi,Canal,River,0.58,Yes,99.27,East,Low
2570,Sandy,5.76,43.23,0.38,2.34,20.34,36.48,1523.54,6.07,18.89,Wheat,Harvest,Kharif,Rainfed,Groundwater,4.25,Yes,51.67,West,Low
501193,Sandy,6.01,12.01,0.81,3.06,19.13,81.87,2461.04,7.54,19.62,Cotton,Harvest,Rabi,Rainfed,Reservoir,5.65,Yes,6.36,North,Low
87395,Loamy,7.73,42.69,0.34,0.12,21.19,51.08,461.88,4.72,4.13,Wheat,Sowing,Rabi,Canal,River,1.11,Yes,2.02,Central,Low
420972,Silt,7.94,33.96,1.44,1.99,30.33,56.12,2199.56,7.87,10.95,Cotton,Sowing,Rabi,Rainfed,Groundwater,10.74,Yes,70.26,South,Low
23880,Loamy,6.89,37.99,0.81,2.19,19.28,47.19,1408.3,6.54,7.95,Potato,Sowing,Rabi,Canal,River,10.69,Yes,53.56,North,Low
141239,Sandy,7.37,14.8,0.56,0.14,17.09,77.76,2340.39,8.1,1.15,Rice,Sowing,Kharif,Canal,River,2.07,Yes,30.23,Central,Low
248652,Silt,4.97,34.66,0.88,1.04,30.07,42.24,1387.84,10.31,4.79,Wheat,Harvest,Zaid,Canal,Reservoir,4.66,Yes,113.6,West,Low
103568,Sandy,6.3,16.26,1.06,0.95,25.46,37.35,8.19,5.52,3.96,Potato,Flowering,Rabi,Drip,Reservoir,11.96,Yes,92.36,South,Medium
267233,Clay,4.98,32.35,1.17,1.33,27.72,51.34,1235.71,6.96,16.35,Cotton,Flowering,Kharif,Sprinkler,Reservoir,13.24,No,108.29,Central,Medium
236286,Sandy,6.76,46.11,0.38,2.5,22.12,81.73,1257.11,5.02,11.28,Maize,Harvest,Kharif,Rainfed,Reservoir,12.95,Yes,113.58,Central,Low
431236,Silt,7.11,12.11,1.34,1.29,15.23,91.12,185.21,4.75,19.97,Rice,Flowering,Kharif,Rainfed,Reservoir,7.51,No,90.06,South,High
622260,Silt,7.23,42.79,0.96,0.76,21.59,60.66,2115.31,8.23,19.74,Rice,Sowing,Rabi,Canal,Rainwater,8.98,Yes,107.53,West,Low
271239,Loamy,7.68,62.6,1.09,1.61,12.82,94.62,2187.38,8.11,6.46,Cotton,Harvest,Kharif,Sprinkler,Rainwater,6.85,No,91.22,West,Low
233729,Loamy,5.35,59.2,1.27,1.65,23.12,43.22,1560.15,8.15,16.0,Sugarcane,Flowering,Rabi,Sprinkler,Rainwater,6.02,Yes,90.51,Central,Low
165137,Clay,8.01,10.33,1.59,2.12,14.09,52.89,1750.59,5.88,9.61,Sugarcane,Harvest,Kharif,Drip,River,11.37,Yes,51.2,South,Low
356091,Loamy,7.07,9.06,0.96,3.27,33.91,33.15,2444.85,9.93,5.99,Potato,Sowing,Kharif,Sprinkler,River,9.81,No,57.57,Central,Medium
447645,Loamy,6.71,53.25,1.11,0.89,13.68,53.77,957.12,10.24,4.24,Sugarcane,Flowering,Zaid,Canal,River,9.72,Yes,29.11,South,Low
319111,Silt,6.08,54.43,0.88,1.0,14.72,58.91,986.92,5.52,3.33,Potato,Vegetative,Kharif,Sprinkler,Rainwater,1.38,Yes,90.62,North,Low
28458,Clay,6.32,52.02,0.33,1.67,19.78,52.12,2130.99,5.52,2.59,Sugarcane,Sowing,Rabi,Canal,Groundwater,1.97,Yes,97.78,Central,Low
326347,Clay,7.5,10.04,0.36,1.4,23.48,55.81,1990.73,7.72,15.35,Wheat,Vegetative,Kharif,Rainfed,Reservoir,7.45,No,21.38,East,Medium
400713,Silt,6.12,59.3,1.47,2.92,13.07,28.9,1313.57,10.37,18.17,Rice,Harvest,Kharif,Sprinkler,Rainwater,4.42,Yes,34.05,North,Low
456931,Loamy,6.15,62.52,0.62,1.41,35.61,64.11,1754.01,5.79,18.57,Cotton,Flowering,Rabi,Sprinkler,Rainwater,12.46,Yes,58.6,East,Medium
180769,Clay,5.94,29.97,1.39,1.57,23.71,39.51,2256.57,4.35,8.95,Cotton,Flowering,Zaid,Drip,Rainwater,14.56,No,116.29,South,Low
445345,Clay,6.48,57.91,0.84,1.72,37.98,46.08,1453.62,8.87,17.32,Maize,Harvest,Rabi,Drip,Groundwater,2.91,No,54.74,South,Medium
310306,Silt,4.91,56.17,0.73,0.25,25.8,75.4,843.7,6.8,4.21,Sugarcane,Sowing,Zaid,Rainfed,Groundwater,3.1,No,74.7,West,Low
341402,Loamy,5.47,11.33,0.72,0.47,16.61,87.4,1647.53,9.74,6.78,Potato,Vegetative,Zaid,Canal,Reservoir,12.57,No,49.49,South,Medium
108512,Loamy,6.28,8.19,0.81,0.91,23.24,86.56,2430.83,9.39,15.43,Potato,Harvest,Rabi,Drip,Groundwater,13.66,Yes,7.04,Central,Low
85383,Silt,7.77,28.54,1.1,0.47,30.3,52.74,767.38,9.09,7.16,Wheat,Sowing,Zaid,Canal,River,1.65,Yes,9.69,South,Low
476403,Clay,7.78,34.08,0.82,2.9,28.45,30.11,2130.48,10.97,19.53,Wheat,Harvest,Kharif,Canal,Rainwater,11.12,No,33.77,East,Low
151583,Loamy,8.14,17.02,0.74,2.23,14.01,51.07,1639.81,4.87,14.89,Wheat,Vegetative,Rabi,Drip,River,1.24,No,59.79,South,Medium
306452,Silt,5.89,18.97,1.47,1.81,22.65,25.78,1217.77,8.65,9.45,Cotton,Flowering,Rabi,Canal,River,2.52,Yes,53.0,Central,Medium
123184,Loamy,6.25,26.34,0.8,0.76,22.33,45.33,1822.31,7.78,15.16,Rice,Harvest,Kharif,Sprinkler,River,2.76,Yes,89.88,Central,Low
212601,Clay,6.2,33.1,1.35,0.49,32.61,69.91,832.45,7.17,0.54,Maize,Harvest,Zaid,Rainfed,Groundwater,1.41,No,105.38,South,Low
572897,Loamy,5.32,28.61,1.17,0.76,20.22,25.78,1362.42,7.55,15.12,Maize,Flowering,Kharif,Canal,Rainwater,9.74,No,68.55,Central,Medium
427455,Silt,6.27,39.35,0.42,3.32,16.72,69.01,1594.03,8.12,11.46,Maize,Flowering,Kharif,Canal,Reservoir,5.35,No,46.24,Central,Medium
458132,Clay,6.51,18.27,0.44,3.01,16.67,89.96,572.88,5.19,11.45,Maize,Vegetative,Zaid,Sprinkler,River,11.96,Yes,81.16,North,Medium
325872,Silt,4.99,28.44,0.74,0.11,30.62,39.45,2480.3,5.12,3.84,Sugarcane,Harvest,Zaid,Sprinkler,Reservoir,3.66,No,85.93,West,Low
69516,Sandy,6.21,51.76,0.93,0.48,23.06,89.55,1707.62,8.75,10.83,Rice,Flowering,Rabi,Sprinkler,Groundwater,9.25,Yes,89.76,East,Low
15393,Sandy,5.29,38.01,0.56,1.89,13.36,45.39,1887.8,4.35,19.97,Sugarcane,Harvest,Kharif,Drip,Reservoir,6.28,Yes,95.81,East,Low
103503,Clay,5.09,59.73,1.52,1.49,40.02,53.7,1764.14,7.58,1.08,Cotton,Sowing,Rabi,Drip,River,11.34,Yes,87.85,Central,Low
511398,Loamy,5.2,29.34,0.34,2.97,35.62,84.3,1442.67,10.04,15.01,Wheat,Sowing,Rabi,Drip,Reservoir,6.83,Yes,116.35,Central,Low
471037,Loamy,5.36,31.38,0.56,2.13,39.51,71.23,681.65,8.74,6.52,Maize,Harvest,Kharif,Drip,Rainwater,12.96,Yes,16.45,East,Low
499898,Clay,5.13,21.22,0.78,2.23,28.21,82.34,871.41,10.29,18.08,Potato,Flowering,Rabi,Drip,Groundwater,4.43,No,83.89,West,Medium
185261,Clay,5.39,30.52,0.52,2.33,16.54,87.96,1153.64,8.34,7.0,Cotton,Harvest,Rabi,Sprinkler,River,2.88,No,78.8,Central,Low
245380,Sandy,8.15,28.4,1.48,3.49,16.79,39.37,1067.03,9.87,17.84,Wheat,Harvest,Kharif,Sprinkler,River,4.34,No,118.68,West,Low
580267,Sandy,5.91,57.94,1.47,1.04,28.76,53.95,811.69,4.6,8.22,Cotton,Sowing,Kharif,Drip,River,3.02,Yes,48.38,South,Low
96966,Silt,5.51,49.17,0.71,1.02,40.07,64.1,1744.68,9.02,5.88,Cotton,Vegetative,Rabi,Drip,Groundwater,8.39,Yes,12.03,North,Low
48079,Clay,6.11,14.13,1.4,1.28,23.57,87.76,2266.11,5.86,1.25,Maize,Vegetative,Rabi,Rainfed,River,1.8,No,62.2,South,Medium
232062,Clay,5.39,54.13,0.36,0.29,39.28,29.67,1635.61,10.7,10.59,Wheat,Flowering,Kharif,Canal,Reservoir,1.23,Yes,10.6,South,Medium
97113,Silt,6.46,21.67,1.01,1.63,34.23,33.69,621.71,6.48,13.42,Maize,Vegetative,Kharif,Rainfed,Groundwater,14.01,No,66.1,West,High
423078,Silt,7.7,38.52,1.09,1.37,21.88,57.51,456.98,7.78,12.94,Maize,Flowering,Rabi,Drip,Reservoir,4.74,Yes,27.67,East,Low
321798,Loamy,5.12,40.11,1.42,0.2,15.65,25.87,1873.37,5.74,3.36,Potato,Flowering,Kharif,Rainfed,Reservoir,1.65,Yes,88.44,South,Low
299019,Loamy,7.0,49.36,0.45,2.33,15.62,62.53,2471.35,5.88,6.21,Cotton,Vegetative,Zaid,Canal,Rainwater,1.23,Yes,117.76,West,Low
374115,Clay,7.61,12.55,0.62,3.16,20.54,75.47,1825.9,10.34,7.36,Wheat,Harvest,Kharif,Sprinkler,River,1.73,No,109.94,South,Low
565157,Silt,6.57,32.45,1.57,1.51,37.36,80.87,2137.66,7.74,7.74,Cotton,Harvest,Kharif,Drip,River,9.32,No,51.12,West,Low
604896,Loamy,7.39,29.65,0.31,1.01,19.49,91.64,1301.72,4.5,12.31,Rice,Vegetative,Zaid,Rainfed,Reservoir,8.38,Yes,101.42,South,Low
535814,Loamy,5.14,20.87,0.35,2.08,35.84,44.97,2138.32,10.64,4.84,Maize,Sowing,Zaid,Canal,Rainwater,4.92,No,66.98,North,Low
582469,Clay,5.05,13.51,0.42,2.34,19.36,46.61,2089.22,8.49,13.96,Maize,Harvest,Kharif,Sprinkler,Rainwater,1.53,No,81.48,North,Medium
591989,Clay,6.27,59.53,0.7,0.61,13.2,92.93,2436.67,4.12,6.98,Maize,Sowing,Rabi,Drip,Groundwater,2.5,No,16.94,Central,Low
156125,Clay,5.69,47.61,1.08,2.69,13.22,28.48,1610.75,6.32,12.6,Cotton,Harvest,Zaid,Sprinkler,Reservoir,10.07,Yes,56.13,Central,Low
50451,Clay,7.99,23.67,0.4,0.64,24.03,78.97,2313.15,4.5,13.34,Wheat,Harvest,Rabi,Canal,Groundwater,5.5,No,0.09,North,Medium
463854,Silt,5.21,57.2,0.93,1.52,26.76,43.64,729.41,5.67,1.91,Sugarcane,Vegetative,Kharif,Sprinkler,Reservoir,12.87,Yes,116.84,Central,Low
330298,Silt,6.47,8.46,1.13,0.61,17.18,79.53,1249.61,6.88,6.07,Sugarcane,Sowing,Zaid,Canal,Groundwater,9.93,No,107.13,West,Low
102588,Silt,7.84,64.66,0.89,3.11,30.6,72.88,2137.53,4.03,16.17,Sugarcane,Sowing,Rabi,Sprinkler,Groundwater,12.77,Yes,92.44,South,Low
78327,Sandy,5.23,18.0,0.64,0.46,29.49,31.88,985.89,8.39,6.76,Wheat,Harvest,Rabi,Drip,Rainwater,0.86,Yes,33.97,Central,Low
101124,Clay,7.23,24.25,1.41,0.72,33.14,73.7,823.13,4.93,2.84,Sugarcane,Flowering,Zaid,Drip,River,5.21,Yes,56.66,South,Medium
619121,Loamy,6.31,52.38,0.64,2.24,13.74,55.56,1833.65,5.32,9.67,Potato,Harvest,Rabi,Drip,Groundwater,4.65,No,109.94,West,Low
469318,Loamy,7.03,34.46,1.08,1.49,21.92,37.9,801.76,8.34,16.29,Sugarcane,Sowing,Rabi,Canal,River,9.99,Yes,117.29,East,Low
276155,Clay,7.62,28.25,0.74,2.38,25.1,29.3,2248.79,5.81,5.52,Wheat,Flowering,Rabi,Canal,Reservoir,8.15,No,81.07,North,Low
115441,Clay,6.62,35.45,0.98,2.69,12.02,73.52,1362.21,10.11,6.46,Rice,Vegetative,Rabi,Sprinkler,River,12.75,No,65.23,East,Low
496508,Silt,5.14,12.45,1.36,2.68,23.29,35.18,1354.8,8.33,5.4,Sugarcane,Vegetative,Zaid,Drip,River,2.1,No,43.93,West,Medium
116165,Sandy,7.53,12.26,1.43,0.69,12.72,44.87,1844.72,6.25,19.97,Wheat,Flowering,Kharif,Rainfed,Reservoir,4.02,Yes,73.09,East,Medium
213481,Silt,5.52,50.22,0.83,3.01,28.59,54.56,2458.55,5.56,11.26,Potato,Vegetative,Rabi,Rainfed,Groundwater,9.01,Yes,49.6,North,Low
283001,Clay,7.02,63.83,0.8,3.24,33.68,52.1,1439.84,8.89,4.24,Rice,Vegetative,Zaid,Canal,Groundwater,14.02,Yes,0.7,South,Low
140134,Sandy,5.59,28.18,1.0,1.28,22.33,48.72,513.85,7.77,10.94,Sugarcane,Sowing,Rabi,Canal,River,3.42,Yes,104.68,Central,Low
22067,Loamy,6.03,48.7,0.67,3.43,31.16,31.66,635.55,7.87,12.96,Cotton,Vegetative,Kharif,Canal,Reservoir,10.87,No,34.94,Central,Medium
543316,Clay,6.22,35.98,0.96,1.57,33.03,94.31,1225.05,6.03,8.27,Rice,Harvest,Zaid,Canal,Rainwater,5.41,Yes,70.02,West,Low
133870,Loamy,6.16,63.04,1.35,2.91,40.7,69.83,1427.02,10.78,9.96,Cotton,Harvest,Kharif,Rainfed,Rainwater,4.33,No,51.58,East,Low
467674,Clay,7.82,58.65,1.28,2.16,29.11,46.19,2338.83,5.08,6.42,Wheat,Vegetative,Kharif,Rainfed,Groundwater,12.28,Yes,82.16,South,Low
324535,Loamy,7.7,63.54,0.63,0.89,23.11,71.11,2199.56,10.06,7.72,Wheat,Vegetative,Rabi,Canal,Rainwater,2.07,No,92.89,Central,Low
164338,Sandy,7.34,59.1,0.37,0.36,18.62,25.68,1328.28,7.75,3.94,Maize,Vegetative,Kharif,Rainfed,Groundwater,14.36,No,65.23,East,Low
55341,Clay,4.8,46.18,0.72,0.45,33.88,70.26,1495.92,5.51,15.12,Rice,Sowing,Kharif,Canal,Groundwater,13.25,No,66.65,Central,Low
489536,Loamy,8.01,18.69,1.49,3.47,39.64,55.14,2258.24,5.93,17.96,Cotton,Flowering,Kharif,Canal,Groundwater,7.86,Yes,78.32,Central,Medium
165417,Sandy,5.16,54.31,0.44,0.73,26.76,92.75,846.36,5.42,5.81,Rice,Sowing,Zaid,Canal,Groundwater,9.13,Yes,17.49,East,Low
111531,Silt,5.64,54.34,1.24,3.26,31.14,66.39,584.49,7.78,13.33,Rice,Sowing,Rabi,Sprinkler,Rainwater,5.61,No,91.21,South,Low
364092,Sandy,7.24,12.22,0.34,1.53,12.53,47.48,1697.66,7.96,8.98,Wheat,Harvest,Kharif,Canal,Reservoir,3.2,No,97.02,West,Low
362765,Sandy,7.83,57.47,0.89,0.87,35.62,56.59,1189.89,4.76,16.71,Cotton,Sowing,Zaid,Drip,Groundwater,0.83,Yes,67.61,East,Low
159688,Clay,5.93,18.69,0.61,3.28,41.49,30.02,442.29,6.35,1.06,Potato,Sowing,Rabi,Drip,Groundwater,6.61,Yes,95.05,West,Low
388050,Silt,5.51,15.81,0.47,1.01,29.05,45.72,1370.07,9.07,14.51,Cotton,Vegetative,Rabi,Canal,Groundwater,9.01,Yes,110.25,South,Medium
457009,Sandy,7.89,17.15,1.14,0.88,34.8,50.81,1621.39,8.79,15.52,Wheat,Harvest,Kharif,Drip,Rainwater,13.78,Yes,86.56,South,Medium
456044,Sandy,6.88,34.74,0.31,1.59,13.05,71.38,2064.02,8.14,3.0,Cotton,Flowering,Rabi,Drip,Reservoir,13.18,No,101.42,East,Low
290067,Clay,7.89,54.7,0.58,3.34,33.87,85.32,1367.15,4.72,9.87,Sugarcane,Sowing,Kharif,Sprinkler,Groundwater,3.83,No,27.56,East,Low
475789,Clay,7.7,34.06,1.27,0.47,20.37,67.08,1837.6,5.8,5.46,Sugarcane,Vegetative,Kharif,Rainfed,Groundwater,8.12,Yes,98.56,Central,Low
145239,Silt,6.69,32.55,0.94,1.57,28.95,64.69,2153.94,8.77,0.5,Wheat,Flowering,Zaid,Canal,Reservoir,8.78,Yes,53.32,Central,Low
348523,Loamy,5.47,53.1,0.34,0.46,12.04,77.41,776.76,6.93,17.45,Rice,Vegetative,Zaid,Sprinkler,River,13.85,Yes,9.05,Central,Low
403841,Loamy,5.59,36.63,0.39,1.53,37.38,64.07,879.37,9.76,5.52,Sugarcane,Sowing,Kharif,Rainfed,River,8.26,No,74.59,West,Low
385553,Loamy,7.16,40.96,1.0,0.77,25.99,32.05,394.02,8.69,17.53,Sugarcane,Harvest,Rabi,Drip,Groundwater,14.38,Yes,80.14,North,Low
265442,Sandy,7.62,46.07,1.33,1.2,24.78,92.95,2062.17,9.89,12.78,Sugarcane,Harvest,Zaid,Canal,Rainwater,3.66,Yes,93.73,North,Low
393522,Sandy,5.38,49.93,1.4,0.81,21.36,52.44,2491.26,7.92,10.77,Wheat,Flowering,Zaid,Canal,Groundwater,8.81,No,112.04,East,Medium
419279,Loamy,6.88,16.2,1.3,2.69,38.57,77.48,2440.39,6.68,2.3,Rice,Harvest,Kharif,Canal,Groundwater,8.24,Yes,90.4,South,Low
99352,Silt,6.75,34.27,1.12,1.79,16.74,45.59,995.29,10.39,18.73,Potato,Sowing,Rabi,Drip,Groundwater,2.75,Yes,27.67,West,Low
216374,Sandy,6.16,47.84,0.49,1.67,31.71,38.72,1750.59,5.89,2.63,Potato,Harvest,Kharif,Sprinkler,River,13.8,No,53.43,North,Low
247795,Sandy,8.06,49.93,0.72,0.9,22.91,47.65,1808.2,4.53,13.1,Potato,Harvest,Zaid,Rainfed,Reservoir,7.91,Yes,101.34,Central,Low
553693,Sandy,6.65,50.94,1.54,2.98,18.04,29.27,1743.44,6.54,9.54,Maize,Sowing,Kharif,Canal,Reservoir,5.6,No,89.69,East,Low
521226,Clay,7.68,64.8,1.29,3.38,41.06,74.12,2074.58,6.31,10.24,Maize,Sowing,Rabi,Rainfed,River,4.19,No,41.76,South,Low
102976,Sandy,5.39,22.04,0.88,2.29,13.37,44.31,2201.44,6.97,9.46,Wheat,Sowing,Kharif,Drip,Reservoir,5.88,No,102.06,South,Low
500261,Silt,7.3,41.61,1.37,2.19,32.05,71.89,1647.86,7.31,15.89,Sugarcane,Sowing,Kharif,Sprinkler,Reservoir,11.91,Yes,90.15,East,Low
449673,Sandy,6.89,46.7,1.34,1.02,36.69,81.64,1441.31,8.88,5.62,Sugarcane,Sowing,Rabi,Sprinkler,Groundwater,11.18,Yes,21.67,North,Low
286880,Clay,6.14,34.41,0.66,2.16,15.74,85.29,1163.07,7.02,4.89,Maize,Harvest,Rabi,Drip,Rainwater,14.96,No,65.42,South,Low
573384,Sandy,5.57,62.68,1.18,2.28,30.42,82.75,1352.84,5.76,10.82,Rice,Sowing,Rabi,Rainfed,Groundwater,6.0,No,117.46,East,Low
4559,Clay,5.69,16.5,0.48,3.26,36.32,78.09,1347.67,7.02,10.62,Sugarcane,Harvest,Zaid,Sprinkler,Reservoir,8.82,Yes,74.68,East,Medium
212407,Sandy,5.24,44.46,1.32,0.2,25.16,28.25,1336.59,8.26,18.99,Sugarcane,Harvest,Zaid,Canal,Reservoir,5.07,No,101.99,East,Low
112575,Clay,5.31,24.88,1.28,0.15,31.32,35.93,1012.99,9.7,6.57,Potato,Harvest,Kharif,Sprinkler,River,8.56,Yes,17.88,Central,Low
453718,Loamy,5.85,27.66,0.74,0.65,14.51,49.74,2159.25,8.61,8.7,Rice,Sowing,Zaid,Drip,Reservoir,7.04,Yes,16.84,East,Low
403390,Sandy,7.42,57.82,1.5,1.91,27.5,35.42,1794.64,9.35,16.58,Potato,Flowering,Rabi,Sprinkler,Reservoir,0.33,Yes,113.46,North,Low
111198,Silt,5.7,8.63,1.08,1.81,24.34,50.1,1235.0,8.89,1.45,Potato,Harvest,Rabi,Drip,Reservoir,14.78,No,30.95,North,Low
598654,Silt,6.24,47.25,1.34,0.4,23.96,87.68,604.35,7.86,4.77,Rice,Sowing,Rabi,Rainfed,Reservoir,1.85,No,74.58,West,Low
85668,Sandy,5.57,21.1,0.64,2.08,31.23,38.8,1301.82,6.54,16.82,Wheat,Sowing,Rabi,Sprinkler,Reservoir,6.6,No,111.29,South,Medium
376563,Loamy,7.07,15.9,1.23,2.02,38.48,88.84,1674.79,6.99,7.32,Rice,Vegetative,Zaid,Rainfed,Reservoir,7.16,Yes,74.23,South,Medium
362489,Clay,5.64,19.85,0.96,1.5,22.29,91.87,1340.24,9.48,19.54,Cotton,Vegetative,Kharif,Drip,Reservoir,0.94,No,21.85,West,Medium
590679,Clay,5.43,22.76,0.68,1.16,25.16,85.33,1073.44,7.51,12.06,Rice,Flowering,Rabi,Drip,River,14.15,No,90.15,East,Medium
21799,Silt,5.81,55.0,0.34,1.97,22.51,52.82,2158.78,5.92,4.79,Cotton,Sowing,Rabi,Canal,Reservoir,2.64,No,11.5,South,Low
311010,Silt,6.41,47.03,0.56,2.66,18.52,94.96,2192.11,10.32,13.93,Maize,Flowering,Kharif,Sprinkler,Groundwater,14.51,No,99.22,North,Medium
207918,Loamy,7.14,23.15,1.5,1.64,25.31,33.72,1515.67,9.82,7.01,Potato,Vegetative,Rabi,Rainfed,Reservoir,8.64,No,81.16,North,Medium
542418,Sandy,7.21,13.72,0.66,1.73,19.22,67.04,1371.41,6.35,10.37,Wheat,Flowering,Zaid,Sprinkler,River,9.07,Yes,43.93,South,Medium
393636,Sandy,5.77,22.22,1.16,3.43,32.34,80.03,1339.21,8.88,11.97,Cotton,Harvest,Zaid,Canal,Groundwater,2.64,No,110.69,Central,Medium
373820,Clay,6.88,42.89,1.36,1.81,21.02,61.3,1265.81,5.97,19.45,Maize,Harvest,Rabi,Drip,River,6.47,No,12.84,Central,Low
264470,Silt,5.89,57.09,0.83,0.87,23.42,58.91,1518.75,9.94,14.95,Wheat,Vegetative,Zaid,Rainfed,Reservoir,3.43,No,23.32,North,Medium
308508,Silt,7.16,37.77,1.24,1.33,12.24,44.99,1328.28,8.85,10.57,Potato,Sowing,Rabi,Drip,River,11.37,Yes,37.82,West,Low
535126,Sandy,7.95,35.91,0.58,0.4,20.03,87.47,995.24,9.79,2.78,Cotton,Flowering,Rabi,Drip,River,13.89,Yes,68.56,Central,Low
576275,Sandy,6.41,33.27,0.67,3.01,28.08,79.14,1744.19,4.72,8.67,Cotton,Vegetative,Zaid,Drip,River,11.19,No,9.6,East,Low
173532,Silt,5.59,10.29,1.14,1.18,37.85,71.25,1568.88,4.4,13.01,Sugarcane,Sowing,Rabi,Canal,Reservoir,6.24,No,18.16,West,Medium
485068,Silt,5.76,30.56,0.96,1.18,30.46,81.84,1013.1,10.7,2.19,Rice,Harvest,Rabi,Rainfed,Reservoir,9.59,No,40.48,East,Low
582353,Sandy,5.53,59.39,1.18,1.91,22.96,58.26,635.79,7.26,2.84,Cotton,Vegetative,Rabi,Drip,River,11.16,Yes,17.21,North,Low
527435,Clay,5.59,15.39,0.48,2.68,36.51,70.68,1043.6,9.46,0.68,Rice,Sowing,Zaid,Sprinkler,Reservoir,1.4,No,78.3,East,Medium
276612,Silt,7.23,21.54,0.9,0.65,23.08,82.75,899.51,5.74,15.84,Rice,Harvest,Zaid,Sprinkler,Rainwater,8.9,Yes,57.44,West,Low
138172,Loamy,6.51,32.76,0.93,2.14,38.61,72.02,1687.24,10.26,6.95,Potato,Harvest,Rabi,Rainfed,Rainwater,10.12,No,31.83,West,Low
